id,log_file,model_sha,log_date,is_current,section,op,M,K,N,rows,cols,tiles,lx,rows_per_core,cores,macs,kernel_us,kernel_us_min,kernel_us_median,kernel_us_std,kernel_us_cv,reps,pred_us,err_pct,bw_gbps,memset_us,other_dev_us,total_dev_us,io_hbm_bytes,layout_a,layout_b,h_tiles,q_tiles,k_tiles,loop_trips,wd,failed,split_forced,split_actual,compute_us,base_us,turn_us,eff_underfill,pt_eff,loop_us,T_model_us
lxsession_matmul_row_tiling.log:567,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,16,1,,32,,309206.225,308213.22,309206.225,503.868,0.16,6,184061.704,-40.5,66.3,120.821,1009.37,310336.416,20494417920,,,,,,,,False,,,14.72,136629.45,12377.72,0.449,1.0,,184061.7
lxsession_matmul_row_tiling.log:639,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,2,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:755,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,24,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:812,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,3,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:921,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,32,1,,32,,293351.231,292372.566,293351.231,990.142,0.34,6,292255.996,-0.4,64.6,217.85,958.649,294527.73,18950389760,,,,,,,,False,,,11.95,126335.93,6212.93,0.109,0.616,,292256.0
lxsession_matmul_row_tiling.log:1113,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,4,1,,32,,338630.459,337263.203,338630.459,964.652,0.28,6,245951.647,-27.4,88.9,105.888,1023.049,339759.397,30110908416,,,,,,,,False,,,58.87,200739.39,49366.41,0.95,1.0,,245951.65
lxsession_matmul_row_tiling.log:1185,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,6,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:1294,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,8,1,,16,,365068.452,361583.027,365068.452,1713.976,0.47,7,171957.818,-52.9,64.9,111.003,913.405,366092.86,23683137536,,,,,,,,False,,,58.87,157887.58,24707.28,0.95,1.0,,171957.82
lxsession_matmul_row_tiling.log:1418,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,8,1,,32,,329388.793,328071.317,329388.793,588.141,0.18,7,171937.95,-47.8,71.9,110.674,1021.847,330521.314,23683137536,,,,,,,,False,,,29.43,157887.58,24707.28,0.95,1.0,,171937.95
lxsession_matmul_row_tiling.log:1532,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,16384,2048,1,1,,32,,3248.267,3233.283,3248.267,13.023,0.4,7,2090.889,-35.6,43.9,558.839,29685.177,33492.283,142606336,,,,,,,,False,,,1883.76,950.71,385.2,,1.0,,2090.89
lxsession_matmul_row_tiling.log:1590,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,16384,2048,16,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:1706,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,16384,2048,2,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:1822,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,16384,2048,4,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:1938,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,16384,2048,8,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:2096,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,2048,1,1,,32,,385.308,381.032,385.308,3.273,0.85,7,266.254,-30.9,65.3,98.128,846.025,1329.461,25165824,,,,,,,,False,,,235.47,167.77,48.15,,1.0,,266.25
lxsession_matmul_row_tiling.log:2154,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,2048,12,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:2263,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,2048,16,1,,32,,298586.736,294746.683,298586.736,2884.842,0.97,6,241334.354,-19.2,68.8,127.272,955.529,299669.538,20553138176,,,,,,,,False,,,18.76,137020.92,12377.72,0.28,0.785,,241334.35
lxsession_matmul_row_tiling.log:2335,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,2048,2,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:2451,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,2048,3,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:2560,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,2048,4,1,,32,,343795.643,343154.92,343795.643,1204.441,0.35,7,264990.096,-22.9,87.6,118.067,935.458,344849.168,30119297024,,,,,,,,False,,,58.87,200795.31,49366.41,0.95,1.0,,264990.1
lxsession_matmul_row_tiling.log:2632,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,2048,6,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:2741,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,2048,8,1,,32,,306666.397,304896.816,306666.397,910.209,0.3,7,200098.853,-34.8,77.3,111.565,932.959,307710.921,23708303360,,,,,,,,False,,,29.43,158055.36,24707.28,0.719,1.0,,200098.85
lxsession_matmul_row_tiling.log:2855,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,1,1,,16,,1176.329,1172.362,1176.329,3.703,0.31,7,941.879,-19.9,35.7,114.109,2218.945,3509.383,41943040,,,,,,,,False,,,941.88,279.62,96.3,,1.0,,941.88
lxsession_matmul_row_tiling.log:2955,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,1,1,,32,,830.094,816.04,830.094,6.859,0.83,7,526.916,-36.5,50.5,119.768,2216.436,3166.298,41943040,,,,,,,,False,,,470.94,279.62,96.3,,1.0,,526.92
lxsession_matmul_row_tiling.log:3065,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,16,1,,16,,693193.252,692199.669,693193.252,973.863,0.14,6,270156.173,-61.0,59.1,144.974,2454.259,695792.485,40972058624,,,,,,,,False,,,58.87,273147.06,24755.43,0.95,1.0,,270156.17
lxsession_matmul_row_tiling.log:3190,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,16,1,,32,,611517.319,0.001,611517.319,276667.029,63.25,7,298296.429,-51.2,67.0,152.656,2453.622,614123.597,40972058624,,,,,,,,False,,,29.43,273147.06,24755.43,0.719,1.0,,298296.43
lxsession_matmul_row_tiling.log:3262,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,2,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:3378,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,4,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:3494,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,4,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:3729,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,8,1,,32,,690174.549,686869.401,690174.549,1689.636,0.24,5,343789.071,-50.2,68.6,149.493,2422.688,692746.73,47349497856,,,,,,,,False,,,58.87,315663.32,49414.56,0.95,1.0,,343789.07
lxsession_matmul_row_tiling.log:3844,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,8192,2048,1,1,,32,,1619.007,1608.344,1619.007,6.706,0.41,7,1073.406,-33.7,46.6,180.003,8592.203,10391.213,75497472,,,,,,,,False,,,941.88,503.32,192.6,,1.0,,1073.41
lxsession_matmul_row_tiling.log:3902,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,8192,2048,12,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:4011,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,8192,2048,16,1,,32,,1375877.53,0.002,1375877.53,550684.361,50.0,5,539302.034,-60.8,59.5,235.069,6064.36,1382176.959,81809899520,,,,,,,,False,,,58.87,545399.33,49510.86,0.95,1.0,,539302.03
lxsession_matmul_row_tiling.log:4084,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,8192,2048,2,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:4200,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,8192,2048,3,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:4257,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,8192,2048,4,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:4373,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,8192,2048,6,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:4430,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,8192,2048,8,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:4588,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,2048,1,1,,32,,773.941,770.841,773.941,2.52,0.33,7,526.916,-31.9,54.2,119.341,2210.496,3103.778,41943040,,,,,,,,False,,,470.94,279.62,96.3,,1.0,,526.92
lxsession_matmul_row_tiling.log:4646,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,2048,12,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:4755,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,2048,16,1,,32,,591894.3,588448.942,591894.3,1482.841,0.25,6,369975.184,-37.5,69.4,149.549,2450.326,594494.175,41097887744,,,,,,,,False,,,29.43,273985.92,24755.43,0.449,1.0,,369975.18
lxsession_matmul_row_tiling.log:4828,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,2048,2,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:4944,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,2048,3,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:5001,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,2048,4,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:5117,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,2048,6,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:5226,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,2048,8,1,,32,,660145.114,0.001,660145.114,246058.89,44.72,6,453337.345,-31.3,71.8,138.412,2402.469,662685.995,47408218112,,,,,,,,False,,,58.87,316054.79,49414.56,0.719,1.0,,453337.35
lxsession_matmul_row_tiling.log:5341,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,1,1,,16,,2574.376,2555.621,2574.376,9.48,0.37,7,1883.758,-26.8,26.1,121.87,8568.589,11264.835,67108864,,,,,,,,False,,,1883.76,447.39,192.6,,1.0,,1883.76
lxsession_matmul_row_tiling.log:5441,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,1,1,,32,,1564.599,1550.605,1564.599,6.248,0.4,7,941.985,-39.8,42.9,122.662,8618.026,10305.287,67108864,,,,,,,,False,,,941.88,447.39,192.6,,1.0,,941.98
lxsession_matmul_row_tiling.log:5499,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,12,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:5675,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,16,1,,32,,1311902.157,0.003,1311902.157,526239.317,50.0,5,621888.156,-52.6,62.4,154.723,8909.051,1320965.931,81927340032,,,,,,,,False,,,58.87,546182.27,49510.86,0.719,1.0,,621888.16
lxsession_matmul_row_tiling.log:5748,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,2,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:5864,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,24,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:5921,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,3,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:6030,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,32,1,,32,,1182061.457,1179231.32,1182061.457,2769.446,0.23,5,684878.297,-42.1,64.1,245.553,8933.888,1191240.898,75751227392,,,,,,,,False,,,29.43,505008.18,24851.73,0.28,1.0,,684878.3
lxsession_matmul_row_tiling.log:6102,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,4,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:6218,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,4,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:6334,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,6,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:6391,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,8,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:6507,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,8,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:6665,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,1,1,,16,,343.004,338.137,343.004,2.854,0.83,7,235.47,-31.4,67.3,88.765,484.815,916.584,23068672,,,,,,,,False,,,235.47,153.79,24.08,,1.0,,235.47
lxsession_matmul_row_tiling.log:6765,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,1,1,,32,,200.519,195.251,200.519,3.185,1.59,7,177.866,-11.3,115.0,82.06,506.44,789.019,23068672,,,,,,,,False,,,117.73,153.79,24.08,,1.0,,177.87
lxsession_matmul_row_tiling.log:6875,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,16,1,,16,,157587.353,157434.543,157587.353,215.644,0.14,7,92155.498,-41.5,65.1,149.923,152.041,157889.317,10255597568,,,,,,,,False,,,14.72,68370.65,6188.86,0.449,1.0,,92155.5
lxsession_matmul_row_tiling.log:6999,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,16,1,,32,,139843.256,0.001,139843.256,48953.981,40.83,7,120167.925,-14.1,73.3,100.168,156.005,140099.429,10255597568,,,,,,,,False,,,9.38,68370.65,6188.86,0.28,0.785,,120167.93
lxsession_matmul_row_tiling.log:7123,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,4,1,,16,,187224.417,186952.676,187224.417,1019.297,0.54,7,123050.143,-34.3,80.5,88.493,245.233,187558.143,15063842816,,,,,,,,False,,,58.87,100425.62,24683.21,0.95,1.0,,123050.14
lxsession_matmul_row_tiling.log:7247,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,4,1,,32,,176760.771,175554.914,176760.771,564.134,0.32,7,123030.276,-30.4,85.2,90.377,172.606,177023.754,15063842816,,,,,,,,False,,,29.43,100425.62,24683.21,0.95,1.0,,123030.28
lxsession_matmul_row_tiling.log:7371,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,8,1,,16,,173465.995,0.001,173465.995,60716.578,40.83,7,86021.22,-50.4,68.3,87.011,144.944,173697.95,11849957376,,,,,,,,False,,,29.43,78999.72,12353.64,0.95,1.0,,86021.22
lxsession_matmul_row_tiling.log:7495,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,8,1,,32,,161996.067,160426.002,161996.067,681.065,0.42,7,86007.975,-46.9,73.1,111.472,154.389,162261.928,11849957376,,,,,,,,False,,,14.72,78999.72,12353.64,0.95,1.0,,86007.97
lxsession_matmul_row_tiling.log:7567,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,2048,8,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:7735,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,2048,4,1,,32,,344076.984,0.002,344076.984,120699.377,40.83,7,264990.096,-23.0,87.5,114.295,936.019,345127.298,30119297024,,,,,,,,False,,,58.87,200795.31,49366.41,0.95,1.0,,264990.1
lxsession_matmul_row_tiling.log:7849,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,4096,1,1,,32,,671.542,662.854,671.542,3.901,0.58,7,470.939,-29.9,62.5,98.701,925.497,1695.74,41943040,,,,,,,,False,,,470.94,279.62,48.15,,1.0,,470.94
lxsession_matmul_row_tiling.log:7907,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,4096,2,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:8023,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,4096,4,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:8191,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,2048,4096,8,1,,32,,646678.63,645689.186,646678.63,635.309,0.1,6,425276.012,-34.2,73.3,128.422,1026.831,647833.882,47406120960,,,,,,,,False,,,58.87,316040.81,49360.39,0.719,1.0,,425276.01
lxsession_matmul_row_tiling.log:8306,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,4096,1,1,,32,,1451.483,1429.586,1451.483,10.687,0.74,7,941.879,-35.1,46.2,79.072,2230.882,3761.437,67108864,,,,,,,,False,,,941.88,447.39,96.3,,1.0,,941.88
lxsession_matmul_row_tiling.log:8364,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,4096,2,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:8480,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,4096,4,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:8596,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,4096,8,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:8754,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,4096,1,1,,32,,2647.341,2635.892,2647.341,5.51,0.21,7,1883.758,-28.8,38.0,182.312,8616.416,11446.069,100663296,,,,,,,,False,,,1883.76,671.09,192.6,,1.0,,1883.76
lxsession_matmul_row_tiling.log:8812,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,4096,12,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:8869,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,4096,2,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:8985,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,4096,3,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:9042,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,4096,4,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:9158,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,4096,6,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:9215,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,4096,8,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_matmul_row_tiling.log:9331,lxsession_matmul_row_tiling.log,38554b4,,False,,matmul_row_tiling,,,,4096,8192,8,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_mm.log:52,lxsession_mm.log,38554b4,,False,,mm,2048,1024,,2048,1024,0,1,,32,,247.458,241.397,247.458,2.469,1.0,7,185.165,-25.2,67.8,91.156,840.137,1178.751,16777216,,,,,,,,False,,,117.73,111.85,48.15,,1.0,,185.16
lxsession_mm.log:152,lxsession_mm.log,38554b4,,False,,mm,2048,128,,2048,128,0,1,,32,,81.864,77.898,81.864,2.207,2.72,7,72.079,-12.0,115.3,59.282,848.955,990.101,9437184,,,,,,,,False,,,14.72,62.91,6.02,,1.0,,72.08
lxsession_mm.log:252,lxsession_mm.log,38554b4,,False,,mm,2048,2048,,2048,2048,0,0,,32,,388.364,387.323,388.364,2.54,0.65,7,266.254,-31.4,64.8,53.757,864.912,1307.033,25165824,,,,,,,,False,,,235.47,167.77,48.15,,1.0,,266.25
lxsession_mm.log:352,lxsession_mm.log,38554b4,,False,,mm,2048,2048,,2048,2048,0,1,,32,,384.895,381.525,384.895,3.891,1.01,7,266.254,-30.8,65.4,108.386,859.11,1352.391,25165824,,,,,,,,False,,,235.47,167.77,48.15,,1.0,,266.25
lxsession_mm.log:452,lxsession_mm.log,38554b4,,False,,mm,4096,2048,,4096,2048,0,0,,32,,825.209,812.111,825.209,5.118,0.62,7,526.916,-36.1,50.8,118.857,2238.782,3182.848,41943040,,,,,,,,False,,,470.94,279.62,96.3,,1.0,,526.92
lxsession_mm.log:552,lxsession_mm.log,38554b4,,False,,mm,4096,2048,,4096,2048,0,1,,32,,828.427,823.342,828.427,4.564,0.55,7,526.916,-36.4,50.6,121.034,2228.476,3177.937,41943040,,,,,,,,False,,,470.94,279.62,96.3,,1.0,,526.92
lxsession_mm.log:652,lxsession_mm.log,38554b4,,False,,mm,8192,2048,,8192,2048,0,1,,32,,1614.967,1604.658,1614.967,6.662,0.41,7,1073.406,-33.5,46.7,126.317,8542.853,10284.137,75497472,,,,,,,,False,,,941.88,503.32,192.6,,1.0,,1073.41
lxsession_mm.log:752,lxsession_mm.log,38554b4,,False,,mm,2048,2048,,2048,2048,0,1,,32,,774.185,771.997,774.185,1.601,0.21,7,526.916,-31.9,54.2,106.637,2201.198,3082.02,41943040,,,,,,,,False,,,470.94,279.62,96.3,,1.0,,526.92
lxsession_mm.log:852,lxsession_mm.log,38554b4,,False,,mm,4096,2048,,4096,2048,0,1,,32,,1565.585,1558.78,1565.585,4.817,0.31,7,941.985,-39.8,42.9,168.738,8534.969,10269.292,67108864,,,,,,,,False,,,941.88,447.39,192.6,,1.0,,941.98
lxsession_mm.log:952,lxsession_mm.log,38554b4,,False,,mm,2048,2048,,2048,2048,0,1,,32,,1585.538,1572.166,1585.538,6.727,0.42,7,1073.406,-32.3,47.6,185.242,8487.506,10258.286,75497472,,,,,,,,False,,,941.88,503.32,192.6,,1.0,,1073.41
lxsession_mm.log:1052,lxsession_mm.log,38554b4,,False,,mm,2048,2048,,2048,2048,0,1,,32,,388.611,384.008,388.611,2.354,0.61,7,266.254,-31.5,64.8,97.125,827.714,1313.45,25165824,,,,,,,,False,,,235.47,167.77,48.15,,1.0,,266.25
lxsession_mm.log:1152,lxsession_mm.log,38554b4,,False,,mm,2048,256,,2048,256,0,1,,32,,115.311,108.064,115.311,5.905,5.12,7,88.234,-23.5,90.9,99.096,842.227,1056.634,10485760,,,,,,,,False,,,29.43,69.91,12.04,,1.0,,88.23
lxsession_mm.log:1252,lxsession_mm.log,38554b4,,False,,mm,2048,384,,2048,384,0,1,,32,,151.534,141.525,151.534,6.213,4.11,7,104.389,-31.1,76.1,100.341,859.421,1111.296,11534336,,,,,,,,False,,,44.15,76.9,18.06,,1.0,,104.39
lxsession_mm.log:1352,lxsession_mm.log,38554b4,,False,,mm,2048,4096,,2048,4096,0,0,,32,,665.475,661.788,665.475,2.355,0.35,7,470.939,-29.2,63.0,122.188,927.127,1714.79,41943040,,,,,,,,False,,,470.94,279.62,48.15,,1.0,,470.94
lxsession_mm.log:1452,lxsession_mm.log,38554b4,,False,,mm,2048,4096,,2048,4096,0,1,,32,,668.71,665.885,668.71,3.777,0.56,7,470.939,-29.6,62.7,134.492,941.147,1744.349,41943040,,,,,,,,False,,,470.94,279.62,48.15,,1.0,,470.94
lxsession_mm.log:1552,lxsession_mm.log,38554b4,,False,,mm,2048,512,,2048,512,0,1,,32,,175.737,171.228,175.737,2.07,1.18,7,120.544,-31.4,71.6,99.333,863.876,1138.946,12582912,,,,,,,,False,,,58.87,83.89,24.08,,1.0,,120.54
lxsession_mm.log:1652,lxsession_mm.log,38554b4,,False,,mm,2048,64,,2048,64,0,1,,32,,58.083,57.316,58.083,0.554,0.95,7,64.002,10.2,153.5,90.514,839.986,988.583,8912896,,,,,,,,False,,,7.36,59.42,3.01,,1.0,,64.0
lxsession_mm.log:1752,lxsession_mm.log,38554b4,,False,,mm,2048,8192,,2048,8192,0,1,,32,,1236.955,1230.247,1236.955,8.307,0.67,7,941.879,-23.9,61.0,101.471,850.53,2188.956,75497472,,,,,,,,False,,,941.88,503.32,48.15,,1.0,,941.88
